,loss,mse,s_mape,precision,recall,gan_loss,prop,val_loss,val_mse,val_s_mape,val_precision,val_recall,val_gan_loss,val_prop
20,0.0072285900823772,0.00787957385182381,0.755033075809479,0.524696946144104,0.942626476287842,0.498361706733704,0.446173340082169,0.00659576896578074,0.00789465755224228,0.762810945510864,0.538283824920654,0.943865299224854,0.498329222202301,0.570615649223328
21,0.00721320929005742,0.00784797314554453,0.753488481044769,0.524294555187225,0.943518161773682,0.498359113931656,0.445807069540024,0.00659368187189102,0.00790989212691784,0.556800663471222,0.602860033512116,0.915681958198547,0.498433172702789,0.56926292181015
22,0.00719312112778425,0.00781119987368584,0.746922135353088,0.527828812599182,0.943433523178101,0.498355984687805,0.446993917226791,0.00654455041512847,0.00776047073304653,0.655609488487244,0.557655930519104,0.93499219417572,0.498432725667954,0.564593195915222
23,0.0071685453876853,0.00775882275775075,0.740837872028351,0.530814528465271,0.944135427474976,0.498352438211441,0.445523947477341,0.00648647081106901,0.00764564145356417,0.691788554191589,0.539247691631317,0.944824397563934,0.498360693454742,0.561536550521851
24,0.00716036930680275,0.00774105219170451,0.738914728164673,0.529395759105682,0.944232404232025,0.49835017323494,0.443116754293442,0.00660980539396405,0.00782544072717428,0.726164400577545,0.528164505958557,0.944718062877655,0.498447179794312,0.564460635185242
25,0.00715301465243101,0.00773014919832349,0.739431619644165,0.528479874134064,0.944786190986633,0.498348206281662,0.445111244916916,0.00670386059209704,0.00806949567049742,0.64925491809845,0.565342128276825,0.927008450031281,0.498462527990341,0.572198927402496
26,0.00714080687612295,0.00770553248003125,0.733332276344299,0.532734990119934,0.943891942501068,0.498344004154205,0.444154649972916,0.00660193245857954,0.00788764655590057,0.689420163631439,0.540900647640228,0.929680228233337,0.498268306255341,0.568708539009094
27,0.00712229683995247,0.00766510143876076,0.728058695793152,0.534571409225464,0.943959295749664,0.498342782258987,0.442301571369171,0.00650044390931726,0.00771954283118248,0.776575803756714,0.537126541137695,0.94844377040863,0.498297393321991,0.567112147808075
28,0.00711004482582212,0.00764387613162398,0.724862277507782,0.535677075386047,0.944515764713287,0.498339831829071,0.443007469177246,0.00653758458793163,0.00776862166821957,0.672906696796417,0.566151916980743,0.935839235782623,0.498302847146988,0.566091179847717
29,0.00710381520912051,0.00762771954759955,0.724804282188416,0.536237120628357,0.944393455982208,0.498334467411041,0.44095915555954,0.00654240045696497,0.00776363536715508,0.594999730587006,0.570989787578583,0.929653644561768,0.498396068811417,0.564047694206238
30,0.00708332099020481,0.00758515298366547,0.717406094074249,0.538599252700806,0.943541169166565,0.498330801725388,0.438227951526642,0.00646617030724883,0.00767232570797205,0.645261883735657,0.573567569255829,0.930288016796112,0.498320996761322,0.564872682094574
